user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_segment,recommended_action
128475,47,Female,USA,Android,1.0,10,5.9,16.13,10,4,3,3,1,0,4,Free,6,4,3,5.0,0.28,62.91,642,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128476,30,Male,India,Android,2.1,6,26.38,46.4,14,3,3,14,0,0,5,Free,6,4,1,1.0,0.52,25.26,425,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128477,35,Male,India,Android,2.1,7,6.58,11.72,9,6,3,19,0,0,37,Free,4,1,1,4.0,0.83,75.84,66,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128478,57,Male,India,Android,1.0,3,7.95,75.32,10,5,5,22,1,0,3,Basic,8,3,4,4.0,0.09,73.5,493,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128479,28,Male,USA,iOS,2.0,6,16.88,47.16,11,8,4,13,1,0,44,Free,4,6,2,3.0,0.55,62.56,994,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128480,59,Male,USA,Android,1.0,17,17.55,49.33,18,5,4,24,1,0,33,Premium,6,6,3,5.0,0.16,98.76,183,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128481,46,Female,Australia,iOS,1.1,5,14.77,19.23,13,9,1,15,0,0,17,Free,7,6,1,4.0,0.09,72.92,782,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128482,21,Female,India,Android,2.0,7,21.98,32.13,8,5,4,19,0,0,29,Premium,3,0,4,4.0,0.02,74.53,541,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128483,42,Female,UK,Android,2.1,6,7.33,36.01,11,7,5,7,0,1,20,Basic,4,1,0,5.0,0.31,59.79,1172,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128484,53,Male,Germany,iOS,2.0,8,18.98,6.02,11,3,2,21,0,0,7,Free,6,4,1,3.0,0.58,71.53,280,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128485,53,Male,Germany,iOS,1.1,9,21.61,27.69,8,3,2,6,0,0,26,Basic,4,1,2,4.0,0.75,71.0,1065,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128486,57,Female,Germany,iOS,2.1,9,9.86,61.52,16,4,3,19,0,1,28,Premium,5,1,4,4.0,0.23,66.25,880,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128487,45,Female,Australia,Android,2.0,8,12.05,61.38,12,4,3,6,1,0,2,Basic,4,3,2,5.0,0.8,48.51,795,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128488,25,Female,USA,Android,2.1,10,4.05,34.61,11,6,5,18,1,0,36,Basic,11,2,2,2.0,0.19,85.38,1156,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128489,38,Female,UK,iOS,1.1,6,3.53,28.09,15,2,6,19,0,1,0,Basic,9,0,3,3.0,0.0,62.57,1070,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128490,52,Female,India,Android,1.0,10,6.51,51.97,13,7,2,19,0,0,8,Free,2,3,0,4.0,0.94,65.85,596,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128491,35,Other,India,iOS,1.1,6,11.1,70.3,9,5,9,19,1,0,29,Basic,5,3,4,5.0,0.78,47.67,625,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128492,42,Female,Singapore,Android,1.1,5,1.67,64.76,16,3,10,11,0,0,44,Free,7,2,2,5.0,0.81,72.51,71,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128493,58,Female,India,iOS,1.2,12,7.36,50.28,7,5,2,13,0,0,20,Free,8,2,2,4.0,0.06,50.89,349,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128494,22,Female,India,Android,1.2,8,21.91,33.18,15,2,2,5,0,0,21,Premium,5,0,0,4.0,0.03,49.76,965,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128495,25,Male,India,Android,2.1,8,4.08,37.27,12,5,8,9,0,0,43,Free,6,1,3,3.0,0.55,57.26,223,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128496,40,Female,USA,Android,2.1,7,11.45,11.03,12,5,3,21,1,0,42,Premium,5,7,4,3.0,0.08,57.94,466,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128497,20,Female,India,Android,1.0,11,6.71,45.66,11,1,3,13,0,0,29,Basic,5,2,5,2.0,0.36,84.29,353,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128498,54,Male,India,iOS,1.1,4,4.96,52.68,15,6,4,13,3,0,9,Free,2,5,2,2.0,0.56,73.31,67,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128499,48,Female,India,iOS,1.0,1,4.86,38.18,8,3,6,4,0,1,26,Free,3,0,4,4.0,0.93,74.5,553,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128500,46,Male,USA,Android,1.2,2,10.77,34.66,9,3,3,5,0,0,21,Free,5,1,2,3.0,0.93,64.68,682,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128501,58,Male,USA,iOS,1.0,6,10.92,38.85,5,6,6,23,0,0,15,Free,2,1,1,3.0,0.14,58.91,646,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128502,37,Female,India,iOS,2.1,6,18.64,49.9,12,7,7,17,2,0,28,Basic,7,6,2,,0.47,45.52,387,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128503,20,Male,Singapore,iOS,1.1,5,15.64,44.11,13,9,3,12,1,0,23,Free,4,3,1,4.0,0.08,87.0,402,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128504,40,Female,Canada,Android,1.1,6,13.31,12.13,10,5,5,18,0,0,24,Premium,10,4,5,3.0,0.48,56.15,1151,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128505,57,Male,USA,Android,1.1,5,8.99,45.69,16,7,7,22,0,0,23,Free,8,5,1,1.0,0.4,62.47,289,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128506,38,Male,India,Android,2.1,8,35.48,57.37,11,11,6,17,0,0,20,Free,5,2,2,3.0,0.88,59.19,305,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128507,30,Female,Germany,iOS,1.1,8,2.73,53.87,10,6,3,17,0,0,37,Premium,4,1,4,3.0,0.94,59.47,1085,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128508,25,Male,India,Android,2.0,8,0.86,53.64,14,4,5,20,1,1,3,Basic,7,5,5,5.0,0.65,42.85,446,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128509,22,Male,UK,Android,1.2,8,9.71,17.12,11,5,4,9,0,0,41,Free,3,5,0,5.0,0.56,64.8,76,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128510,42,Male,USA,Android,1.2,6,4.8,31.67,10,2,3,17,0,0,16,Free,3,5,2,5.0,0.27,94.64,875,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128511,56,Female,Germany,iOS,1.2,10,24.19,30.55,12,4,2,19,1,0,1,Basic,5,3,0,4.0,0.88,43.65,12,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128512,54,Female,India,Android,1.2,7,4.85,90.38,13,4,3,11,1,0,31,Basic,5,3,1,1.0,0.29,55.09,51,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128513,58,Male,India,iOS,2.0,13,13.11,55.1,14,3,4,5,0,0,27,Premium,9,2,1,4.0,0.56,61.84,98,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128514,22,Female,India,iOS,2.1,11,3.63,49.08,13,3,5,16,0,0,22,Free,7,3,0,5.0,0.27,75.36,493,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128515,25,Male,Germany,Android,1.2,7,5.26,59.96,11,4,3,16,1,0,40,Free,9,3,3,1.0,0.28,48.29,601,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128516,21,Female,India,Android,2.1,9,5.85,71.2,14,6,7,13,0,0,10,Free,6,1,2,4.0,0.64,71.23,668,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128517,58,Female,Germany,Android,1.2,4,50.76,30.29,13,5,2,19,1,0,5,Free,7,5,3,3.0,0.93,64.48,69,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128518,39,Female,UK,Android,1.2,3,43.94,108.17,14,3,3,6,0,0,40,Basic,8,6,2,3.0,0.8,52.05,1115,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128519,31,Female,India,Android,1.1,8,23.08,39.35,18,3,7,10,0,0,9,Free,7,4,0,,0.74,68.45,462,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128520,36,Female,USA,iOS,2.0,8,32.85,63.54,13,2,0,20,0,0,20,Free,7,2,3,4.0,0.84,81.62,105,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128521,30,Male,USA,Android,1.0,4,15.04,48.15,17,6,5,5,0,0,37,Free,5,8,2,3.0,0.22,68.57,635,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128522,52,Female,USA,Android,1.1,9,5.98,60.31,16,5,3,11,0,0,17,Free,7,2,3,3.0,0.78,88.86,1127,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128523,21,Female,USA,iOS,1.2,3,27.11,64.11,12,3,1,24,0,1,8,Basic,5,4,3,4.0,0.92,30.02,215,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128524,50,Male,Canada,Web,1.2,7,25.6,36.44,7,5,5,15,1,0,7,Basic,7,4,3,1.0,0.32,55.39,502,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128525,39,Male,Australia,Web,1.2,6,15.9,39.63,13,4,6,17,1,0,38,Premium,8,1,1,1.0,0.15,55.26,651,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128526,18,Female,USA,iOS,1.2,6,5.58,65.69,8,8,5,13,0,0,6,Free,8,3,1,4.0,0.38,71.57,637,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128527,28,Male,India,iOS,1.2,8,7.04,19.33,11,4,3,4,0,0,28,Free,7,4,5,5.0,0.6,53.78,443,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128528,33,Male,USA,iOS,2.0,8,16.51,28.33,9,2,5,4,0,0,14,Free,8,7,3,2.0,0.47,79.17,566,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128529,21,Male,India,iOS,2.0,11,11.05,57.72,10,2,1,5,0,1,2,Free,4,3,2,2.0,0.67,64.29,61,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128530,46,Female,India,iOS,2.1,5,10.22,46.34,13,6,3,8,0,0,19,Free,11,3,0,4.0,0.51,78.56,373,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128531,56,Male,India,iOS,2.0,5,3.32,34.41,8,4,0,22,1,0,37,Free,5,3,2,3.0,0.39,68.28,485,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128532,55,Male,Singapore,iOS,1.2,1,5.92,52.49,20,9,4,22,0,0,17,Free,9,3,3,1.0,0.37,55.57,748,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128533,41,Female,India,Android,1.2,2,5.09,43.63,13,5,5,17,0,0,21,Basic,4,3,4,4.0,0.71,85.23,871,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128534,26,Female,Canada,Android,2.1,9,7.22,66.56,17,4,4,23,0,0,27,Free,8,2,6,4.0,0.73,37.79,1184,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128535,25,Female,India,iOS,2.1,11,11.57,59.23,11,3,5,10,0,0,13,Premium,6,4,2,3.0,0.18,55.98,840,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128536,31,Other,India,Web,1.2,10,8.51,22.52,3,3,5,13,0,0,29,Basic,9,2,5,4.0,0.85,61.13,625,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128537,32,Female,Australia,iOS,1.0,6,6.04,61.75,10,9,4,13,1,0,9,Free,6,2,1,3.0,0.51,66.94,641,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128538,39,Female,India,Android,1.0,6,17.8,57.85,11,4,3,20,0,0,0,Basic,14,3,1,3.0,0.76,73.27,101,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128539,54,Female,Singapore,iOS,2.1,6,3.48,70.21,12,6,4,14,1,0,0,Basic,9,2,4,2.0,0.2,73.26,152,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128540,32,Female,India,iOS,1.1,9,34.22,44.06,15,4,3,18,0,0,9,Free,7,0,1,5.0,0.63,61.53,60,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128541,23,Male,India,Android,1.1,10,5.45,5.0,11,6,6,21,0,0,7,Basic,9,0,1,5.0,0.96,61.27,1133,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128542,18,Female,USA,Android,1.1,7,26.7,68.66,15,4,2,16,0,0,37,Free,7,4,1,1.0,0.29,74.36,1028,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128543,37,Male,UK,Android,1.0,9,23.77,17.22,10,0,7,3,0,0,24,Basic,5,1,1,4.0,0.97,68.98,940,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128544,58,Male,USA,Android,2.0,14,14.46,49.32,9,5,2,20,1,0,31,Free,8,2,7,,0.23,34.37,1130,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128545,53,Male,Australia,iOS,1.0,9,37.72,40.5,7,3,3,4,0,0,11,Free,8,2,3,4.0,0.44,61.72,632,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128546,19,Male,UK,iOS,1.2,8,8.41,45.82,17,5,4,6,0,0,17,Premium,7,1,1,4.0,0.71,55.14,75,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128547,23,Male,Germany,iOS,1.1,6,8.16,43.67,20,10,1,17,1,1,0,Free,4,2,0,1.0,0.91,63.93,636,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128548,19,Male,Canada,Android,1.1,17,3.59,69.71,18,3,6,22,0,0,26,Free,4,1,2,,0.41,57.07,1097,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128549,20,Female,Singapore,Android,1.1,3,2.97,58.08,14,6,1,15,1,0,3,Free,4,2,3,5.0,0.8,57.78,532,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128550,24,Female,Canada,Android,2.0,10,7.04,41.86,13,4,4,4,0,0,0,Basic,5,4,3,5.0,0.09,68.14,800,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128551,37,Female,India,iOS,2.1,7,36.37,45.32,12,5,3,14,1,0,38,Basic,4,4,3,5.0,0.11,56.33,73,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128552,58,Male,USA,iOS,2.1,9,4.75,58.86,5,6,2,24,1,0,25,Premium,5,2,0,4.0,0.77,76.65,694,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128553,58,Female,India,Android,1.0,5,15.74,26.85,11,5,1,6,0,0,34,Free,6,5,5,5.0,0.96,71.16,1063,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128554,22,Male,USA,Web,2.1,6,12.07,32.69,11,2,3,9,0,0,44,Free,3,1,0,5.0,0.08,74.22,830,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128555,42,Male,USA,iOS,1.2,14,7.34,11.05,12,5,3,24,0,0,27,Free,6,5,2,5.0,0.99,53.7,498,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128556,55,Female,Singapore,Android,2.0,9,8.01,33.22,12,6,4,8,0,1,12,Free,7,4,1,,0.1,56.39,758,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128557,35,Female,Canada,iOS,2.0,4,10.81,55.68,13,2,4,17,0,0,15,Free,2,3,3,4.0,0.47,62.51,235,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128558,18,Male,Canada,Android,1.1,13,23.13,75.1,9,7,3,13,0,0,10,Free,11,2,5,3.0,0.69,75.32,541,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128559,42,Male,Germany,iOS,2.0,9,10.17,79.25,9,3,1,10,0,0,7,Basic,5,4,4,3.0,0.88,62.3,791,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128560,34,Female,India,iOS,1.2,8,2.67,38.61,10,8,1,22,0,1,35,Basic,6,1,3,4.0,0.78,60.68,48,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128561,32,Male,Canada,iOS,1.2,7,10.66,36.31,13,5,1,21,0,0,10,Free,5,2,2,4.0,0.74,68.1,362,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128562,22,Male,Canada,Web,1.1,9,20.89,47.02,10,6,7,14,0,0,2,Basic,2,2,2,,0.51,78.54,871,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128563,34,Female,USA,Android,2.1,5,34.78,30.35,8,6,2,18,1,0,1,Basic,8,4,1,5.0,0.9,79.88,587,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128564,38,Other,India,iOS,1.1,9,13.32,59.95,19,1,4,23,1,0,18,Free,7,0,2,3.0,0.53,45.94,565,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128565,40,Male,India,Android,2.0,7,10.09,30.15,10,3,2,21,0,0,39,Free,8,0,2,5.0,0.53,46.03,497,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128566,27,Female,Singapore,Android,1.0,16,16.25,26.38,12,7,4,19,1,0,0,Free,6,3,2,4.0,0.14,67.0,10,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128567,34,Female,USA,Android,1.0,7,3.28,27.8,11,9,1,12,0,0,13,Free,4,1,1,3.0,0.42,70.08,804,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128568,18,Male,India,Android,1.1,3,30.49,35.3,9,3,3,16,0,0,15,Free,5,2,0,3.0,0.93,45.85,607,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128569,54,Male,UK,iOS,2.1,7,48.58,45.22,13,10,2,9,1,0,33,Basic,9,5,0,5.0,0.24,61.68,548,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128570,24,Female,Canada,Android,2.1,10,16.11,70.46,7,7,5,3,0,0,4,Free,9,1,4,4.0,0.68,71.33,591,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128571,29,Male,Germany,iOS,2.1,9,10.5,60.0,16,4,5,17,1,0,4,Premium,7,3,0,4.0,0.92,61.4,722,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128572,57,Female,USA,iOS,2.1,10,7.97,95.96,11,8,4,12,1,0,30,Basic,5,2,2,3.0,0.82,55.1,181,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
128573,18,Female,Canada,iOS,2.0,4,8.64,19.28,9,3,6,19,0,0,2,Free,7,2,3,4.0,0.85,61.68,260,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128574,37,Male,Australia,Android,2.0,7,30.3,49.62,16,1,3,23,1,0,39,Free,9,2,5,,0.73,43.36,473,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
128575,48,Female,India,iOS,2.0,9,2.21,65.87,14,10,2,17,0,0,12,Free,3,3,0,4.0,0.78,39.14,782,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
128576,21,Male,India,iOS,1.1,9,1.54,62.1,9,6,1,9,0,0,22,Premium,6,5,4,5.0,0.11,73.33,935,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128577,43,Female,USA,iOS,2.1,12,9.46,43.15,14,2,3,12,0,0,41,Free,5,3,3,5.0,0.22,91.81,953,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
128578,29,Male,USA,iOS,1.1,13,26.44,52.25,12,3,6,16,0,0,26,Free,14,2,3,,0.43,77.72,125,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
