user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
117759,37,Other,India,Android,1.2,5,20.45,63.69,10,8,5,3,0,0,33,Basic,1,3,5,5,0.33,35.09,522,Email Campaign
117760,42,Female,USA,iOS,1,5,10.24,42.09,16,2,5,18,0,0,40,Free,8,0,1,4,0.7,54.29,739,Facebook Ads
117761,38,Female,India,Android,1,7,18.02,5,17,4,5,6,0,0,43,Free,6,5,0,4,0.33,56.29,775,Referral
117762,31,Female,India,Android,1.2,6,4.63,62.33,10,4,4,16,1,0,19,Free,5,4,2,5,0.89,84.02,146,Google Ads
117763,39,Other,Canada,Android,1,12,2.68,73.9,10,2,3,4,0,0,42,Basic,3,5,5,3,0.47,82.95,117,Organic
117764,43,Female,India,Android,1.1,14,26.69,36.59,17,5,5,13,0,0,15,Basic,4,0,3,4,0.2,56.6,922,Referral
117765,28,Female,India,iOS,1,8,15.67,48.84,15,3,5,20,1,0,23,Free,7,3,1,3,0.94,81.22,634,Google Ads
117766,24,Other,India,iOS,1.2,9,14.91,47.16,10,9,3,21,0,0,31,Free,5,5,0,4,0.92,70.42,68,Google Ads
117767,34,Female,Germany,Android,1,7,22.15,49.79,13,2,1,12,0,0,7,Premium,4,2,1,4,0.77,60.06,337,Google Ads
117768,35,Female,Australia,Android,1.1,11,3.2,72.65,8,8,4,16,0,1,2,Premium,4,0,1,4,0.79,37.62,424,Organic
117769,24,Male,Australia,Android,2.1,9,18.86,77.29,14,6,4,13,1,1,17,Free,3,1,2,3,0.14,95.28,649,Organic
117770,37,Male,India,Android,2,5,8.94,79.53,17,8,1,24,0,0,16,Free,4,0,3,1,0.87,62.41,899,Email Campaign
117771,55,Male,Australia,Android,2.1,6,13.88,41.13,17,3,5,5,0,1,28,Free,3,1,2,5,0.03,79.44,809,Email Campaign
117772,28,Male,India,iOS,1,4,7.63,34.03,8,4,4,8,0,0,9,Premium,3,2,3,4,0.73,68.81,806,Organic
117773,33,Female,USA,Android,1,8,4.98,29.85,12,8,7,10,1,0,3,Free,6,1,1,,0.89,65.38,105,Facebook Ads
117774,44,Female,India,iOS,1,7,9.72,71.65,15,7,7,12,0,0,39,Premium,4,4,1,,0.7,78.7,342,Organic
117775,28,Female,Germany,Android,1.1,8,15.25,86.64,14,8,3,22,0,0,25,Premium,6,6,1,1,0.72,63.21,397,Google Ads
117776,33,Male,Singapore,Android,2.1,6,5.84,43.85,11,4,0,12,1,0,17,Basic,7,0,1,,0.58,60.8,1030,Organic
117777,40,Male,India,Android,1.2,12,6.14,45.82,14,10,6,9,1,0,22,Basic,4,8,3,1,0.66,42.37,172,Organic
117778,29,Female,Germany,Android,2,10,24,55.95,18,2,5,22,0,0,35,Free,9,3,1,,0.57,70.29,713,Google Ads
117779,57,Female,India,Android,1.1,6,7.54,36.36,18,4,7,15,0,0,9,Basic,9,5,1,,0.79,58.5,826,Referral
117780,20,Male,Germany,Android,1.2,9,3.88,24.01,7,5,6,15,0,0,11,Free,5,3,4,1,0.77,48.07,206,Email Campaign
117781,19,Male,India,iOS,2,9,9.75,51.82,12,2,5,9,0,0,7,Basic,7,2,0,1,0.57,78.76,1120,Google Ads
117782,55,Female,UK,Android,2.1,6,20.01,64.66,12,4,8,24,1,0,22,Free,3,4,1,5,0.05,61.34,838,Google Ads
117783,41,Female,India,iOS,1.2,5,1.8,48.3,9,5,3,21,0,0,34,Premium,3,1,2,,0.55,65.36,1047,Google Ads
117784,46,Male,USA,iOS,2.1,7,11.16,42.23,10,4,2,3,2,0,29,Free,6,3,4,3,0.66,41.19,905,Organic
117785,51,Male,India,iOS,1,6,14.03,66.19,16,5,4,16,0,0,18,Free,8,2,0,3,0.44,54.91,933,Facebook Ads
117786,37,Female,USA,Android,1,12,2.88,5,10,3,3,13,0,0,17,Free,5,6,2,2,0.45,84.31,595,Organic
117787,35,Male,USA,iOS,1,7,1.76,29.53,16,4,2,4,1,0,21,Free,7,5,1,3,0.42,73,786,Organic
117788,31,Other,India,Android,1.1,11,31.78,61.23,14,2,6,6,0,0,18,Free,5,4,2,4,0.79,47.33,1001,Facebook Ads
117789,35,Male,India,iOS,1.2,7,7.22,25.29,11,6,2,16,0,0,30,Free,8,1,1,3,0.4,29.1,700,Organic
117790,19,Female,USA,Android,2.1,6,4.49,45.81,10,4,3,11,1,0,35,Free,5,3,1,3,0.03,61.42,731,Facebook Ads
117791,18,Male,India,Web,1.2,10,30.6,80.69,14,5,3,19,0,0,18,Free,8,3,2,4,0.93,100,979,Google Ads
117792,37,Female,India,Web,2.1,9,30.6,24.09,11,7,0,23,0,0,18,Basic,5,1,7,5,0.69,28.29,417,Organic
117793,51,Male,Canada,Web,1,6,13.83,21.98,11,5,1,4,0,0,0,Basic,5,3,2,3,0.67,76.96,530,Organic
117794,58,Other,UK,iOS,2,11,30.56,20.26,12,5,2,4,0,0,26,Basic,5,4,0,,0.22,79.9,799,Organic
117795,58,Male,UK,Android,2,13,10.73,46.58,11,3,5,24,0,1,9,Basic,7,1,3,5,0.09,73.72,958,Organic
117796,28,Female,India,iOS,1.2,8,8.75,68.25,16,8,2,10,0,0,44,Premium,7,3,2,5,0.27,40.44,646,Google Ads
117797,44,Female,Canada,Android,1.2,4,43.55,17.15,6,4,2,8,1,0,39,Basic,6,1,3,3,0.18,83.2,269,Google Ads
117798,40,Male,Canada,iOS,1.1,6,13.76,35.93,10,4,2,12,0,0,31,Free,5,2,0,4,0.88,56.8,766,Organic
117799,55,Female,Canada,Web,1.1,15,6.02,35.47,13,5,1,8,0,0,11,Free,5,1,0,3,0.32,56.47,159,Organic
117800,20,Female,USA,Android,2,8,11.55,57.27,9,4,4,4,0,0,12,Free,11,3,3,4,0.35,65.27,752,Email Campaign
117801,29,Male,USA,Android,1,8,48.02,49.7,5,7,6,16,0,0,35,Basic,9,1,2,,0.33,76.99,1059,Google Ads
117802,47,Female,Australia,iOS,2.1,9,14.17,5,14,1,10,16,1,0,14,Basic,7,3,3,4,0.41,54.77,363,Facebook Ads
117803,48,Female,USA,iOS,1.1,8,3.42,64.84,8,6,6,10,0,0,37,Free,6,0,1,4,0.8,69.28,226,Google Ads
117804,40,Female,India,Android,1,9,15.1,47.15,14,5,6,6,0,1,24,Free,4,1,0,3,0.24,67.98,157,Facebook Ads
117805,18,Male,India,Android,1.2,6,22.77,37.85,14,6,1,23,2,0,0,Free,8,0,1,1,0.68,33.04,809,Referral
117806,58,Female,UK,Android,2.1,9,3.1,18.34,11,6,4,11,0,0,6,Free,5,2,2,4,0.39,71.69,303,Organic
117807,37,Male,India,Android,2.1,9,19.72,17.02,14,3,3,14,0,0,22,Free,5,4,0,5,0.32,65.91,125,Facebook Ads
117808,23,Female,Canada,iOS,2,9,17.11,54.12,14,6,4,24,0,0,24,Free,5,0,1,5,0.16,22.89,767,Google Ads
117809,28,Male,USA,Android,2.1,5,5.73,84,10,7,0,3,2,0,15,Basic,6,6,0,4,0.1,70.57,1113,Referral
117810,52,Male,India,Web,1.1,6,18.29,82.65,15,8,5,10,0,0,6,Basic,4,2,1,4,0.29,63.06,399,Email Campaign
117811,21,Female,India,iOS,1.1,9,6.39,63.46,11,2,3,24,1,1,36,Free,8,2,0,4,0.06,42.39,202,Facebook Ads
117812,46,Female,India,iOS,2,11,31.5,49.89,12,4,8,21,0,0,27,Free,4,5,2,5,0.4,52.37,1188,Email Campaign
117813,27,Male,USA,iOS,2,10,15.53,33.72,17,6,6,11,1,1,28,Free,5,1,0,5,0.98,43.01,1083,Google Ads
117814,46,Female,USA,Android,1,5,22.35,56.9,15,6,1,10,0,0,31,Basic,5,2,0,3,0.27,60.16,501,Organic
117815,55,Female,Germany,Android,2.1,5,12.12,60.28,10,9,5,18,0,0,43,Basic,6,1,2,4,0.9,72.2,995,Email Campaign
117816,18,Female,Canada,Android,2.1,9,3.34,28.19,22,6,5,5,0,0,40,Free,2,1,1,4,0.42,52.98,630,Organic
117817,57,Female,India,Android,1,3,11.69,41.39,10,4,3,9,1,1,29,Free,9,1,1,5,0.31,64.48,779,Organic
117818,25,Male,USA,Web,2,9,25.84,26.4,12,6,1,23,0,0,28,Basic,3,3,2,1,0.23,79.32,176,Google Ads
117819,55,Female,India,Android,2.1,8,10.51,14.84,17,4,5,19,1,0,18,Free,4,2,4,3,0.66,76.4,733,Email Campaign
117820,34,Male,India,Android,2,9,43.1,63.5,10,7,4,15,1,0,41,Free,4,2,0,3,0.17,63.5,256,Google Ads
117821,36,Female,UK,Android,1.2,6,14.43,36.09,8,5,4,16,0,0,24,Free,7,4,4,4,0.16,51.92,660,Facebook Ads
117822,50,Female,India,iOS,1,10,8.86,37.33,5,3,2,14,1,0,23,Basic,6,3,4,1,0.42,75.48,631,Referral
117823,32,Male,India,Android,2.1,7,21.15,67.85,7,5,1,16,0,0,2,Free,4,4,1,4,0.1,57.15,711,Email Campaign
117824,48,Male,India,Android,2.1,10,23.74,39.26,13,2,5,5,1,1,18,Free,11,5,3,4,0.72,87.12,223,Email Campaign
117825,38,Male,India,iOS,2,3,5.83,74.48,8,6,6,8,0,0,18,Free,6,5,1,4,0.78,72.22,517,Organic
117826,20,Male,USA,Android,2,9,3.24,14.71,10,7,4,19,1,1,13,Free,7,5,1,4,0.42,68.54,810,Organic
117827,19,Female,USA,iOS,1.2,7,5.04,17.44,13,7,4,10,0,0,40,Free,5,4,3,1,0.66,57.14,24,Google Ads
117828,52,Female,India,iOS,2,14,7.3,32.32,20,3,4,20,0,0,36,Basic,3,5,1,5,0.66,48.7,676,Organic
117829,58,Female,UK,iOS,2.1,8,5.89,58.45,11,5,7,16,1,0,29,Free,7,2,1,5,0.85,40.15,207,Google Ads
117830,33,Female,India,Android,2.1,6,7.99,51.02,8,3,2,16,2,0,39,Free,7,2,1,,0.15,77.09,542,Organic
117831,38,Female,USA,Web,2,9,15.15,50.68,12,4,0,11,0,1,13,Free,11,7,3,,0.27,56.8,897,Facebook Ads
117832,29,Female,UK,Android,1.1,9,1.5,66.48,9,5,3,8,0,0,20,Free,5,3,4,4,0.56,62.99,571,Email Campaign
117833,45,Male,Canada,iOS,1,10,10.8,42.67,10,5,4,16,1,0,8,Premium,2,4,3,4,0.92,53.27,1178,Facebook Ads
117834,29,Female,Germany,iOS,2,11,16.98,31.21,10,5,3,7,1,0,39,Premium,5,1,0,2,0.95,71.12,911,Organic
117835,50,Male,UK,iOS,2.1,10,12.32,59.83,13,6,4,23,1,0,44,Basic,6,4,2,4,0.19,67.92,920,Facebook Ads
117836,37,Other,USA,Web,2,7,20.28,26.53,13,3,4,11,0,0,6,Basic,7,3,1,3,0.62,78.57,729,Google Ads
117837,57,Male,UK,Android,2,10,5.13,35.88,16,4,0,4,1,0,37,Basic,2,2,1,,0.9,65.76,749,Google Ads
117838,38,Female,USA,iOS,2,10,21.46,42.23,17,4,3,7,2,0,39,Free,2,4,0,5,0.14,47.89,1127,Organic
117839,56,Male,USA,Android,1,7,11.51,32.98,13,5,5,9,0,0,40,Free,6,1,7,4,0.76,83.58,986,Organic
117840,58,Male,Germany,Android,2,11,2.95,73.47,17,2,4,3,1,1,32,Premium,4,5,2,4,0.51,63.36,912,Email Campaign
117841,59,Female,UK,Android,2,8,30.46,42.68,8,9,3,4,1,0,17,Free,5,3,3,3,0.31,81.02,682,Referral
117842,53,Female,India,Android,1.1,8,21.75,11.5,7,5,4,24,1,0,8,Premium,8,4,0,,0.5,64.22,661,Referral
117843,39,Male,UK,Android,2,7,10.91,12.41,7,8,5,4,0,0,26,Free,6,7,2,4,0.76,54.58,662,Google Ads
117844,43,Male,India,iOS,2.1,10,5.39,21.11,10,5,5,18,0,0,1,Basic,3,0,3,5,0.49,24.85,698,Google Ads
117845,24,Other,USA,Web,2.1,7,3.64,33.41,14,6,4,14,0,0,21,Basic,6,2,1,4,0.16,32.21,88,Facebook Ads
117846,24,Female,India,Android,1.1,5,24.27,6.43,12,3,6,10,1,1,30,Free,9,5,3,3,0.52,55.21,562,Facebook Ads
117847,25,Male,India,Android,1.2,7,10.42,82.03,18,2,4,9,0,1,30,Basic,9,3,0,,0.74,71.07,748,Organic
117848,43,Male,USA,Android,1.1,7,11.6,39.66,7,5,6,5,0,0,4,Basic,6,4,3,4,0.08,75.52,353,Facebook Ads
117849,41,Male,India,Web,2.1,5,5.83,5,14,9,8,6,0,0,9,Basic,4,3,1,5,0.12,77.45,741,Organic
117850,41,Male,Germany,iOS,1.2,11,12.4,51.12,12,6,5,22,3,0,21,Free,4,1,2,,0.79,100,909,Google Ads
117851,57,Female,India,Android,1.2,12,8.65,85.29,14,4,4,12,0,0,42,Basic,0,2,1,3,0.8,61.33,1194,Organic
117852,29,Female,UK,Android,1,10,8.4,70.64,15,4,7,12,0,0,7,Free,9,6,3,4,0.77,69.75,131,Email Campaign
117853,25,Male,India,iOS,1.2,8,6.19,66.35,13,3,6,15,0,0,17,Free,12,1,1,5,0.89,74.17,1080,Referral
117854,26,Male,India,Android,1.1,6,11.87,65.48,10,4,2,13,1,0,0,Free,7,4,5,4,0.19,88.55,104,Organic
117855,20,Male,India,Web,1,8,7.78,72.82,10,5,4,6,1,0,19,Free,4,0,4,2,0.17,86.22,1055,Google Ads
117856,38,Male,India,iOS,2,8,7.76,77.84,15,4,3,19,1,0,15,Basic,3,2,2,2,0.61,59.36,702,Google Ads
117857,48,Male,Canada,Android,1,5,26.21,27.91,13,2,1,23,0,1,42,Basic,4,4,1,3,0.42,66.12,716,Referral
117858,41,Female,UK,Android,1.2,12,2.5,39.68,7,2,4,4,0,0,30,Premium,2,1,0,4,0.38,39.81,258,Organic
117859,21,Male,Australia,Android,1,6,10.53,37,11,7,5,16,0,0,15,Free,8,2,4,3,0.56,47.16,330,Facebook Ads
117860,37,Female,India,iOS,2.1,15,21.18,24.27,13,6,6,15,1,0,14,Free,9,3,3,,0.36,66.55,311,Referral
117861,33,Male,Australia,Android,2,4,10.95,10.3,13,2,7,12,0,0,3,Basic,4,2,1,4,0.03,80.2,344,Email Campaign
117862,27,Female,India,Android,2,12,20.51,47.15,4,3,5,4,0,0,22,Free,6,4,1,4,0.05,65.71,731,Google Ads
117863,43,Female,India,iOS,2.1,7,15.46,79.08,9,9,6,15,0,0,9,Basic,10,6,1,,0.47,75.48,381,Organic
117864,46,Female,India,iOS,2.1,12,13.84,50.75,13,1,4,19,0,0,14,Free,4,3,0,5,1,49.52,157,Facebook Ads
117865,22,Female,India,Web,1.1,11,1.88,56.48,8,7,4,7,0,0,38,Free,4,0,0,3,0.86,73.11,215,Organic
117866,28,Male,India,iOS,1,7,2.58,24.68,7,4,3,20,0,0,2,Free,6,1,3,1,0.62,65.84,832,Email Campaign
117867,46,Female,India,iOS,1,9,24.12,49.31,2,3,3,3,0,0,30,Free,7,3,1,,0.88,61.22,1112,Organic
117868,32,Female,USA,Android,1.2,6,15.28,26.36,19,2,5,5,0,0,13,Premium,7,1,2,5,0.79,55.27,739,Google Ads
117869,23,Female,India,Android,1.1,11,15.58,10.54,12,9,8,9,0,0,5,Free,6,5,2,4,0.67,65.73,1048,Facebook Ads
117870,32,Male,USA,iOS,1.2,4,2.12,62.17,11,5,5,5,0,1,15,Basic,8,3,4,1,0.38,35.31,630,Google Ads
117871,37,Male,India,Android,1.1,9,14.14,57.68,15,3,8,8,0,0,10,Premium,3,4,5,4,0.22,76.28,1093,Organic
117872,51,Male,Australia,Web,2,10,21,31.25,14,5,4,21,1,1,20,Premium,10,2,1,2,0.46,71.21,963,Facebook Ads
117873,19,Male,India,iOS,1.1,11,6.12,5,10,7,5,16,0,2,12,Free,5,2,3,4,0.11,33.78,186,Facebook Ads
117874,33,Male,USA,Android,1.2,7,14.4,15.78,14,6,6,21,0,1,17,Premium,5,2,6,1,0.86,86.83,183,Organic
117875,36,Male,India,iOS,1,10,5.25,69.97,11,6,4,13,0,0,5,Free,4,1,3,5,0.34,62.15,986,Referral
117876,51,Female,UK,iOS,2,6,5.17,20.97,16,9,2,13,0,0,32,Free,5,3,1,4,0.68,50.04,349,Facebook Ads
117877,31,Female,India,Android,2.1,8,6.89,42.29,27,6,6,10,0,0,42,Free,8,5,3,4,0.58,74.6,298,Organic
117878,41,Male,Singapore,Android,1.2,4,24.55,73.93,16,7,2,16,1,0,1,Free,7,2,0,4,0.9,56.93,660,Referral
117879,45,Male,Germany,Android,2,7,8.65,47.42,9,3,5,4,1,0,6,Free,10,2,2,3,0.21,85.05,285,Organic
117880,49,Female,USA,Android,2,8,12.14,67.93,12,4,2,4,1,0,5,Free,3,2,0,,0.22,80.31,677,Email Campaign
117881,54,Female,Canada,iOS,1.1,7,19.66,64.08,10,2,1,14,1,0,12,Basic,6,6,3,5,0.68,50.36,1017,Referral
117882,27,Female,India,Android,1.1,12,15.5,90.12,11,9,4,11,0,1,1,Free,4,1,2,4,0.27,40.35,559,Google Ads
117883,26,Other,Canada,Web,1,7,5.21,40.04,15,3,2,20,0,0,38,Free,7,2,2,5,0.35,54.35,1123,Google Ads
117884,41,Female,India,Web,2,5,15.54,36.55,15,5,3,10,0,1,40,Basic,3,2,2,2,0.75,46.82,684,Facebook Ads
117885,53,Female,India,iOS,2.1,6,9.34,48.71,5,10,5,7,0,0,4,Basic,5,2,0,3,0.3,75.88,449,Organic
117886,46,Male,India,iOS,1.1,9,10.47,74.65,12,4,1,15,1,0,17,Basic,3,2,1,3,0.55,62.86,1071,Email Campaign
117887,46,Female,India,Android,1.2,10,2.14,57.86,10,5,6,18,1,1,1,Free,6,5,2,5,0.25,48.21,1089,Organic
117888,40,Female,UK,Android,1,7,10.93,67.77,13,6,4,14,0,0,34,Premium,6,6,1,2,0.52,77.02,948,Google Ads
117889,44,Male,Canada,Android,1.2,7,12.55,34,11,6,5,10,0,0,5,Free,7,4,1,4,0.1,64.59,868,Google Ads
117890,48,Female,USA,iOS,2.1,4,12.96,78,12,5,4,20,0,0,37,Basic,1,5,2,3,0.59,77.21,724,Organic
117891,24,Male,India,iOS,1,9,8.54,63.33,17,5,5,23,0,0,28,Free,2,6,2,5,0.37,52.42,21,Referral
117892,21,Female,India,iOS,1.1,8,12.89,16.9,18,3,4,14,1,0,16,Basic,7,1,1,1,0.15,59.94,202,Organic
117893,31,Female,USA,Web,1,6,5.99,11.43,11,8,6,21,0,1,7,Free,4,1,1,5,0.16,80.72,1096,Organic
117894,59,Male,UK,Android,1,10,19.88,38.2,8,7,4,3,0,1,33,Free,8,1,1,5,0.5,82.9,428,Google Ads
117895,59,Female,India,Android,2.1,5,19.17,63.81,11,6,2,15,0,0,26,Free,7,3,3,5,0.89,75.32,530,Referral
117896,27,Other,USA,iOS,2,8,17.95,58.2,15,6,2,12,1,1,24,Free,7,1,2,3,0.31,79.58,538,Organic
117897,51,Male,USA,Web,1.1,8,15.76,33.51,13,5,2,17,1,0,36,Basic,9,4,1,4,0.93,77.27,636,Facebook Ads
117898,43,Male,Canada,iOS,1.2,9,19.23,39.2,9,1,6,15,0,1,41,Free,6,0,2,3,0.39,56.89,17,Organic
117899,40,Female,USA,Android,2,4,11.97,40.73,17,8,3,18,2,0,6,Premium,2,7,0,3,0.85,44.3,664,Google Ads
117900,26,Female,Germany,Android,1.2,4,4.27,56.1,12,3,2,4,0,0,25,Premium,0,2,2,3,0.24,61.83,1042,Referral
117901,54,Female,UK,Android,1,14,4.14,24.78,14,2,5,17,0,1,25,Free,4,2,2,4,0.86,64.05,706,Email Campaign
117902,25,Male,UK,iOS,2.1,7,30.27,44.13,16,8,1,13,0,0,23,Free,8,3,2,4,0.22,52.61,888,Referral
117903,31,Female,USA,iOS,1.2,10,12.42,51.02,10,11,6,22,1,0,22,Free,5,3,1,,0.09,75.71,387,Facebook Ads
117904,24,Female,Australia,Android,2,10,14.75,65.6,14,5,5,20,0,0,40,Basic,9,1,5,5,0.61,64.02,218,Organic
117905,24,Male,India,Web,1,7,19.25,55.87,13,3,6,10,1,1,29,Free,10,7,0,3,0.75,98.52,1067,Referral
117906,26,Other,India,Android,2.1,7,3.69,53.71,15,2,4,20,1,0,12,Premium,5,1,4,4,0.66,53.09,238,Email Campaign
117907,20,Female,India,iOS,1.1,3,13.46,35.4,11,4,1,14,0,0,0,Free,3,4,3,5,0.83,47.91,125,Facebook Ads
117908,31,Female,India,iOS,2.1,9,34.72,24.79,15,6,4,4,0,1,10,Basic,5,1,2,5,0.17,90.09,1134,Referral
117909,34,Male,India,iOS,1.1,9,15.05,54.72,13,5,3,5,1,0,34,Free,9,1,4,,0.83,48.93,41,Organic
117910,39,Female,India,iOS,1,5,11.08,37.13,12,3,3,21,0,0,32,Free,3,2,3,4,0.54,76.72,846,Facebook Ads
117911,43,Female,USA,Android,1.2,10,4.53,35.8,11,8,3,23,1,0,44,Premium,6,6,1,3,0.71,52.96,1100,Facebook Ads
117912,45,Female,India,iOS,2.1,7,6.23,30.62,8,2,1,17,1,0,11,Basic,10,3,2,4,0.87,49.4,83,Google Ads
117913,31,Female,India,iOS,2,11,12.52,58.58,6,8,5,14,0,1,10,Free,3,8,0,5,0.81,63.79,1073,Referral
117914,26,Male,Canada,Android,2,8,5.49,55.37,13,15,4,20,0,0,15,Free,7,2,0,5,0.08,81.85,1064,Email Campaign
117915,43,Male,Germany,iOS,2,13,9.48,59.6,13,4,7,4,1,0,34,Free,6,3,1,2,0.18,69.83,584,Google Ads
117916,19,Female,USA,Android,1,4,2.13,31.58,11,8,5,9,0,0,11,Free,6,3,0,4,0.8,67.7,186,Organic
117917,28,Female,USA,Android,1,9,17.74,60.14,12,3,2,15,1,0,24,Free,4,3,1,3,0.56,53.57,89,Referral
117918,34,Female,India,iOS,2.1,11,11.77,25.33,15,3,4,5,1,0,19,Free,2,4,2,,0.33,67.81,767,Facebook Ads
117919,51,Male,Germany,Android,1,8,1.99,57.03,14,5,1,22,0,0,31,Free,5,2,3,4,0.17,34.41,166,Facebook Ads
117920,36,Female,India,Android,2.1,5,4.7,55.31,7,2,4,11,0,0,0,Premium,8,3,2,4,0.39,51.09,1076,Organic
117921,56,Female,Canada,Android,1.2,18,15.05,57.29,13,8,2,18,0,0,15,Free,5,6,2,2,0.94,53.9,1055,Organic
117922,35,Male,India,iOS,1,9,10.14,92.93,8,5,6,9,1,0,13,Free,11,2,4,3,0.8,49.82,960,Google Ads
117923,30,Male,Germany,Android,1.1,9,3.83,36.04,11,7,0,23,1,0,35,Free,10,1,2,5,0.62,83.85,573,Facebook Ads
117924,22,Male,UK,Web,1,8,7.66,48.2,14,5,4,12,0,0,38,Basic,6,1,4,4,0.29,71.44,1195,Organic
117925,40,Male,India,Android,1.2,10,5.6,46.56,14,4,1,22,0,1,33,Premium,3,1,1,3,0.83,62.43,593,Google Ads
117926,41,Male,Canada,Android,1.2,7,6.1,25.47,10,9,1,15,1,0,30,Basic,6,2,3,5,0.66,52.09,830,Organic
117927,46,Male,India,Android,1.2,12,13.41,68.95,6,8,0,3,0,0,1,Free,6,1,3,2,0.33,52.37,919,Google Ads
117928,25,Female,India,Android,1,8,9.13,39.62,9,5,6,4,0,0,42,Free,5,3,2,4,0.6,58.65,592,Referral
117929,43,Male,Canada,iOS,2,16,11.22,58.19,11,8,3,5,1,0,6,Free,3,4,4,4,0.99,78.88,303,Google Ads
117930,32,Female,Germany,iOS,2,7,19.39,5,9,6,7,13,0,0,35,Free,7,3,4,4,0.05,74.85,116,Organic
117931,18,Male,India,iOS,1.1,11,20.56,6.87,13,7,7,3,0,0,4,Free,3,1,1,4,0.34,59.96,1090,Organic
117932,45,Male,India,Android,1,8,33.9,42.72,9,6,3,4,0,1,14,Free,5,2,0,3,0.57,73.95,200,Organic
117933,31,Other,Germany,iOS,1.1,9,11.33,68.16,13,9,2,13,1,0,4,Free,6,3,3,4,0.62,62.81,288,Google Ads
117934,59,Female,Germany,Android,1.1,9,10.18,24.02,4,3,5,5,1,1,26,Basic,7,1,5,,0.06,52.52,268,Facebook Ads
117935,51,Male,UK,iOS,1.2,10,10.5,56.4,12,5,4,18,1,1,41,Premium,4,2,2,4,0.62,66.52,397,Organic
117936,48,Male,India,Android,1.1,6,15.72,43.69,4,5,2,24,1,1,30,Free,7,5,1,4,0.82,73.28,786,Organic
117937,23,Male,USA,iOS,1.2,13,24.91,19.5,8,4,2,21,1,0,28,Basic,4,3,1,4,0.36,41.11,1177,Organic
117938,22,Female,India,Android,1,10,15.95,41.27,20,5,5,15,0,1,8,Free,7,5,1,2,0.08,55.94,236,Organic
117939,48,Male,Germany,iOS,2.1,11,24.03,105.77,13,7,2,11,1,1,6,Free,7,4,2,4,0.42,31.08,716,Organic
117940,54,Male,UK,Android,1.1,7,5.35,24.88,9,5,2,12,0,0,10,Basic,7,2,0,2,0.68,81.8,710,Organic
117941,32,Female,Germany,iOS,1.2,7,4.47,108.82,8,4,2,14,1,0,21,Basic,8,2,3,3,0.65,42.27,226,Referral
117942,32,Male,Germany,Android,2.1,13,4.41,50.27,8,2,4,8,1,0,15,Free,8,6,1,5,0.74,55.88,576,Facebook Ads
117943,22,Female,UK,Android,2.1,6,12.4,50.91,5,7,5,16,0,0,17,Basic,8,2,2,2,0.29,95.9,1070,Facebook Ads
117944,45,Male,India,Android,1.1,7,3.16,31.94,17,7,4,16,1,0,24,Basic,5,1,2,4,0.89,66.29,936,Google Ads
117945,50,Male,India,Android,2,8,6.13,35.11,10,3,1,16,1,0,37,Free,8,2,1,4,0.79,62.91,38,Referral
117946,28,Female,UK,iOS,1.1,6,2.56,41.86,12,5,3,23,1,0,9,Basic,9,0,4,3,0.03,83.21,1120,Organic
117947,23,Female,USA,Android,2,10,11.74,48,7,5,5,19,1,1,20,Free,3,2,1,5,0.6,42.9,800,Organic
117948,40,Male,India,Android,2,12,10.19,58.54,11,7,3,14,0,0,8,Free,3,1,1,5,0.63,54.07,1150,Organic
117949,57,Male,India,iOS,1.2,8,5.4,43.13,9,7,3,14,1,0,19,Free,6,2,1,3,0.17,53.98,681,Google Ads
117950,19,Male,India,iOS,1,2,10.89,32.35,14,7,1,19,0,0,35,Basic,9,2,2,4,0.75,56.89,676,Organic
117951,32,Female,India,iOS,1,11,1.34,32.49,12,6,3,13,1,0,22,Free,8,3,4,5,0.54,59.69,29,Facebook Ads
117952,40,Female,Singapore,Android,1.2,5,20.22,54.59,10,1,6,8,0,0,0,Basic,5,1,1,3,0.76,61.36,1181,Google Ads
117953,39,Female,India,Android,1.2,8,23.66,62.41,13,8,3,12,1,0,36,Free,6,4,2,5,0.28,65.92,567,Organic
117954,26,Male,India,Android,2,4,28.07,29.85,15,8,2,12,0,0,16,Basic,5,6,1,3,0.16,73.42,122,Organic
117955,57,Female,Singapore,Web,1,8,20.91,31.56,8,5,6,22,2,0,8,Free,7,3,3,4,0.49,59.93,262,Organic
117956,47,Male,USA,iOS,2,3,6.46,31.14,24,7,7,12,0,1,9,Free,9,3,1,3,0.29,66.6,619,Organic
117957,33,Female,Canada,iOS,1,11,6.84,8.64,11,4,3,11,1,1,44,Free,10,0,2,3,0.19,76.03,198,Referral
117958,47,Female,India,Android,1.1,7,13.81,78.81,15,5,4,7,0,1,34,Free,5,1,3,5,0.63,61.78,987,Organic
117959,26,Female,India,Android,1.1,8,7.26,60.18,16,3,2,8,0,0,25,Basic,8,7,1,4,0.85,40.04,551,Organic
117960,18,Female,USA,Android,1,5,2.45,46.44,14,5,4,5,0,0,9,Free,12,1,5,4,0.21,71.54,744,Referral
117961,55,Male,India,Web,1.1,11,21.8,69.81,7,5,7,18,2,0,38,Free,4,4,3,,0.42,86.28,358,Organic
